1.04841 1.03169 0.895118 -0.124946 0.0182462 -0.38804 108.48 0 10.6451
1.12535 1.14103 1.10319 -0.0353987 -0.382333 0.16556 73.667 0 11.0023
1.07551 1.0587 1.07616 -0.396597 -0.336066 0.322641 125.975 0 14.0484
0.851903 1.00554 1.01321 -0.227339 0.101489 0.167456 47.2887 0 4.46578
0.961573 0.943051 0.881139 0.220704 -0.355777 -0.271781 50.1118 0 4.13682
0.993341 1.006 0.895093 0.266946 0.0622208 -0.13506 166.501 0 15.7099
0.850497 0.858807 0.996896 0.191167 0.0290134 -0.301994 31.7648 0 2.69014
1.03424 0.88778 1.13621 0.270481 -0.192789 -0.0605313 151.491 0 16.7603
1.07819 0.985555 1.04965 -0.23235 0.0375799 -0.259221 72.869 0 8.59389
1.05622 1.10086 1.142 -0.335718 0.21555 -0.199876 129.76 0 17.7645
1.07478 1.0545 0.86091 -0.222666 0.122098 -0.102827 39.427 0 4.24799
0.899778 0.897927 1.0486 0.359326 0.0968365 -0.385644 121.79 0 8.42429
0.866108 1.00575 0.869607 0.381744 -0.136755 0.194619 28.9141 0 2.50469
1.13192 0.926487 0.887155 -0.271933 -0.315852 -0.10515 55.2079 0 5.04935
1.02303 1.07747 1.05994 0.348193 -0.110333 -0.0359421 40.5657 0 5.09557
0.976474 0.93693 0.914916 0.0219513 0.290914 0.169252 64.5874 0 5.77168
0.987929 1.08861 0.850969 0.131751 -0.25054 -0.292769 159.611 0 14.7821
1.0318 0.954248 1.0029 0.267471 -0.136453 0.105411 6.98821 0 0.831459
1.08012 1.00579 0.916155 -0.328806 0.165169 -0.190577 63.8357 0 6.52088
0.919782 0.99085 1.14317 -0.372606 -0.374689 0.0732706 55.6046 0 5.59833
1.01096 0.971074 1.14007 0.294011 -0.281288 0.111619 157.227 0 17.234
1.09462 1.02184 1.13358 -0.275669 -0.125109 -0.322769 3.78004 0 0.793739
1.10706 1.05236 1.05954 -0.246413 -0.123303 -0.287432 37.3966 0 4.83513
1.0258 0.857902 1.0787 -0.338141 0.340402 -0.0556432 140.245 0 12.5839
1.03049 1.0058 0.898426 0.0594882 0.0251418 0.133639 92.5795 0 9.83146
1.05039 1.02147 0.982394 0.00181978 -0.374675 0.0176508 5.91503 0 0.811265
0.882154 1.01555 1.03333 0.217624 -0.0106551 0.157597 82.1383 0 8.32027
1.06314 0.932994 0.934031 0.0243917 -0.211678 0.077981 155.259 0 15.9722
1.09635 0.919081 1.11986 0.121212 0.348749 0.287013 160.688 0 17.8902
0.886885 1.06074 0.882322 -0.320108 -0.124339 0.206097 55.8036 0 4.92193
1.02195 0.910745 1.1423 -0.0065274 0.24393 -0.272336 25.1808 0 2.91704
0.964182 0.97724 1.04539 -0.351886 0.318126 0.320974 28.8157 0 2.65559
0.859421 1.00666 0.933159 0.0694896 0.249516 0.351897 97.8309 0 7.74963
1.11424 0.906865 1.06568 -0.341705 0.303248 -0.328118 70.3194 0 7.22774
1.05241 1.09391 1.08081 0.317219 -0.0108234 -0.0980124 116.004 0 15.5075
0.873047 0.993292 0.921406 0.380705 0.144959 -0.11008 134.006 0 10.3056
0.872053 0.995162 0.999897 0.346275 -0.283043 -0.335742 68.8653 0 5.72274
1.13895 0.909424 0.908892 0.0605434 0.0685397 -0.105438 101.251 0 10.8988
0.894636 1.14862 0.970822 0.255622 -0.1006 -0.0161771 109.073 0 11.9285
1.08971 0.957302 0.950292 -0.284082 0.133485 -0.148241 101.608 0 10.5798
1.12625 1.00496 0.92924 0.266919 0.107696 -0.0335633 26.2979 0 3.02953
1.04979 1.08846 0.936596 -0.143511 0.175324 -0.214484 62.991 0 7.35156
0.872155 1.01985 0.976766 -0.165565 -0.113979 0.0715354 78.1245 0 7.63006
1.13334 0.865144 1.02878 0.291337 -0.316337 0.266702 111.114 0 9.62039
0.855675 0.908404 1.00692 0.175836 0.269665 0.12791 108.488 0 9.00821
1.01046 0.947029 0.982711 -0.178666 -0.30621 0.2691 56.1697 0 5.42718
1.01079 1.12897 0.922969 0.0773785 -0.202421 -0.243058 141.044 0 15.8757
1.03697 1.05149 1.11139 -0.307515 0.140852 -0.0363623 5.4443 0 0.881637
1.10652 1.04843 0.867988 -0.176405 -0.258864 0.317796 100.243 0 10.2132
1.05728 1.0208 0.980351 -0.237473 -0.182046 -0.20456 80.4684 0 8.69327
1.13843 0.915223 1.08474 0.368044 0.0587202 -0.296766 84.6698 0 8.9268
1.00152 0.885519 1.05067 -0.0906341 0.264877 -0.301245 109.339 0 10.266
1.10461 0.881669 0.95829 0.175363 0.0647754 -0.274277 28.5311 0 2.90335
1.05141 1.11595 0.952554 0.159711 0.233586 -0.174224 28.6748 0 3.45326
0.871955 1.07505 0.89938 0.218562 -0.0528574 0.343457 44.9263 0 3.97081
1.08783 0.914175 0.964188 0.342822 0.0932505 -0.114933 33.3886 0 3.35923
1.08734 0.855475 0.884359 0.123703 -0.0940696 -0.134967 154.267 0 14.2732
0.968035 1.09947 0.888883 0.353656 -0.118352 0.057513 142.429 0 13.5948
1.0952 0.980613 0.954747 0.335295 0.195664 0.221134 103.263 0 10.5356
0.944382 0.887777 0.889988 -0.299175 0.20042 -0.032869 39.5931 0 3.31209
1.05518 1.10627 0.886053 0.355354 -0.35179 -0.287057 38.3805 0 3.96694
1.02976 0.866118 1.09369 -0.374529 0.379574 0.136864 40.1906 0 3.62207
1.02691 0.918329 0.984344 0.346404 0.0107991 0.287608 102.826 0 9.09362
1.0372 1.04332 0.8578 -0.233801 0.0482597 -0.303447 23.2346 0 2.41251
1.01278 1.11598 0.958778 -0.160631 0.330402 0.376239 134.612 0 12.4203
0.984616 1.05818 0.990463 -0.0787562 -0.026233 0.0140764 151.719 0 18.096
0.891098 1.05674 0.972783 -0.374996 -0.245883 -0.180105 68.941 0 5.8136
1.06669 1.03988 0.850083 -0.122855 -0.00623409 -0.145161 23.2829 0 2.48145
0.966074 0.86684 1.07966 0.369537 0.399274 -0.120174 33.5742 0 2.96483
1.01285 0.910485 1.00413 0.0864159 0.23876 -0.282663 88.3698 0 8.25012
1.02149 1.05361 1.10339 -0.134342 0.19526 -0.0777731 93.7127 0 12.4149
1.03435 1.03418 0.861899 -0.125209 -0.262885 -0.0609237 123.224 0 12.0533
0.959693 0.875982 0.97545 -0.13979 0.0511869 0.0254882 10.1636 0 0.982876
0.88304 1.01485 0.888171 -0.352522 0.334382 0.286809 92.675 0 5.73427
1.1039 1.0493 1.14196 -0.272523 -0.173334 0.0783651 10.6098 0 1.76658
1.13482 0.934669 0.979247 -0.241096 0.207357 0.138191 115.293 0 12.3023
0.900545 1.12628 0.851146 -0.257479 0.134619 0.0139858 78.7839 0 7.38118
0.878093 0.983536 1.04561 0.30588 -0.236869 -0.38714 18.4039 0 1.98109
1.01834 0.923648 0.859012 0.309081 0.037921 -0.0103617 158.019 0 13.3526
1.01467 1.076 0.901738 -0.0956588 0.37363 -0.158888 150.232 0 14.5732
0.925107 1.10187 1.06254 0.0210401 -0.326773 0.225704 51.9401 0 5.74558
1.07699 1.0436 0.89627 -0.0358406 -0.270058 -0.0727539 28.2234 0 3.12746
1.14563 0.950071 0.956298 -0.14228 0.113101 -0.369854 13.1958 0 1.62653
0.997337 0.925816 1.04758 -0.398669 -0.319304 0.364412 27.9064 0 2.83644
0.884933 1.13829 0.916117 -0.19635 -0.205591 0.0393827 143.685 0 14.2868
1.01728 1.1206 1.07791 0.398632 -0.0999679 0.196418 129.288 0 15.4525
1.0425 0.88074 1.10901 0.34478 -0.167067 0.38032 140.146 0 11.4594
0.906887 1.07956 0.859702 -0.0996504 -0.245482 0.077558 92.7047 0 8.47261
1.0831 1.06252 1.11507 0.395729 -0.000181481 0.198748 116.363 0 14.9251
0.901368 0.934848 1.12326 -0.0805537 0.321995 0.0386921 44.3975 0 4.5324
0.92075 0.950682 0.985865 0.133683 0.255364 0.033437 125.909 0 11.712
1.07761 0.972025 1.06068 0.128942 -0.178885 -0.15883 161.002 0 19.7016
1.12069 1.14227 0.972987 0.23683 0.0816051 -0.312058 12.3226 0 1.83433
0.965014 0.96728 1.01773 0.159224 -0.391085 -0.0900936 95.4399 0 9.0131
0.930576 0.898486 1.09249 -0.246663 0.118523 -0.341716 63.935 0 5.85972
0.997976 0.914874 0.955938 0.313719 -0.0486796 0.385735 97.2869 0 7.5846
0.892973 0.999951 0.874779 -0.261658 -0.100303 -0.268252 41.407 0 3.48358
1.08735 0.925224 1.01494 0.0122324 -0.118505 -0.0702317 154.489 0 18.0712
1.02059 0.970157 1.09191 -0.365274 -0.295921 0.375376 34.9591 0 3.78835
1.0992 0.941818 1.14548 -0.133705 -0.334084 0.145325 34.4435 0 4.49698
0.899181 0.909239 1.11155 -0.327404 -0.202379 0.0136558 146.442 0 13.5709
1.02901 1.14602 1.09684 0.149145 0.102399 -0.0826758 70.8685 0 10.4439
0.993328 1.09409 0.938438 -0.0205439 -0.0566069 -0.0287737 111.025 0 13.092
1.01869 1.05029 1.04574 -0.176246 -0.395855 -0.352642 36.2161 0 3.64955
0.926098 1.07145 0.991957 0.338449 -0.199476 0.147128 79.9573 0 7.71049
1.00192 1.10052 1.14193 -0.281037 -0.0828097 0.216494 76.6769 0 10.391
1.0409 1.0726 0.931641 -0.255673 0.230166 -0.338196 141.908 0 14.447
1.13344 1.13379 0.963154 0.262964 -0.217119 0.289143 161.063 0 19.0414
1.1107 1.07503 0.975237 -0.0770341 -0.110354 -0.236859 138.949 0 17.74
1.13975 0.975052 1.06749 -0.0679197 0.0826878 0.389944 0.708961 0 0.345703
0.889053 1.05335 0.92105 0.144595 -0.283206 0.0790238 12.4363 0 1.30398
0.910889 1.06978 1.13746 0.192382 -0.227642 0.271328 36.885 0 4.18141
0.93121 1.10075 1.03684 -0.033814 0.180188 -0.069731 17.2523 0 2.04819
0.980732 0.922743 1.03955 0.0357122 -0.336847 -0.361388 79.3513 0 7.00694
0.951536 1.10614 0.933569 0.162665 0.296301 -0.254415 89.5754 0 8.42741
1.06759 0.920598 0.921324 0.25784 0.294311 -0.369072 82.2839 0 6.18624
0.956576 0.899513 0.943098 -0.279703 0.325365 0.0733716 139.92 0 10.6716
0.913403 1.02464 0.896518 -0.15398 -0.105113 -0.372023 11.0048 0 1.25111
1.08118 0.940861 1.14018 0.15826 -0.276455 0.0523685 116.242 0 14.4783
0.987652 0.898539 0.853738 0.244395 0.0507916 0.0605218 122.9 0 10.2102
1.00325 0.992433 1.02555 0.180497 -0.123849 -0.373634 127.813 0 12.9343
0.972743 0.89876 0.860401 -0.262617 0.357624 0.256074 56.1208 0 3.95995
1.10051 0.982417 0.867714 0.115429 -0.232892 0.151081 61.9214 0 6.23231
0.887117 1.09397 1.01217 0.18631 0.0397459 0.165455 121.634 0 13.2061
1.06159 0.96466 0.905307 -0.156688 0.160188 -0.00779197 30.2399 0 3.13225
0.920203 1.00831 0.95168 0.139689 0.0773895 0.256747 8.75186 0 0.958639
0.891606 1.10682 0.856675 -0.179533 -0.32066 0.22574 134.53 0 11.1871
0.855168 1.03805 0.943596 -0.143504 0.25143 0.189644 21.8911 0 2.08931
0.944853 0.881229 1.11514 0.0929013 0.302569 -0.0984307 135.612 0 13.2378
1.04436 0.86892 1.02757 -0.134974 -0.199442 -0.272916 120.591 0 11.3364
0.871594 0.905763 0.921357 -0.245795 -0.124483 -0.14639 165.364 0 12.583
1.04865 1.12867 1.08587 0.120992 -0.255073 -0.194251 4.09847 0 0.803812
0.995117 1.1403 1.11565 0.295425 -0.246525 -0.219384 137.999 0 17.9608
1.01311 0.904917 1.11809 -0.17642 -0.118585 0.154582 7.2814 0 0.875945
0.923207 1.0212 0.955329 -0.168576 -0.143405 0.12996 157.567 0 15.6205
1.0885 0.942258 0.946872 -0.352654 -0.243997 0.0127006 91.6497 0 8.68457
1.03371 1.14439 1.04297 -0.246955 -0.262655 0.343031 67.0447 0 8.39816
0.908775 1.0904 1.09728 0.0567432 -0.332609 -0.312683 125.542 0 13.0857
1.04791 1.00204 0.902736 -0.185594 -0.0362966 0.367132 29.389 0 3.00194
1.00474 1.02899 1.07294 -0.123288 0.370338 -0.32036 17.6151 0 2.1886
1.08827 0.96403 0.891951 -0.322507 -0.303197 0.170624 97.7826 0 8.87301
1.02629 1.1486 0.86939 -0.0993035 -0.209231 0.386304 22.6268 0 2.58364
1.0425 1.0467 0.95533 0.303472 -0.262731 -0.0132584 16.1978 0 1.88563
0.886921 0.886135 0.890227 -0.0627275 -0.19373 0.0559424 31.5628 0 2.68453
0.896313 1.03018 0.879149 -0.125363 0.333619 0.345036 41.4122 0 3.33671
1.09001 1.02603 1.09355 0.0131528 0.127092 -0.0932347 32.8065 0 4.59594
1.01789 1.06053 0.929195 -0.306021 -0.359059 -0.362198 133.955 0 9.65864
0.934034 0.916957 1.00244 -0.16061 -0.311774 -0.282669 138.749 0 10.8063
1.05628 0.917841 0.898912 0.159201 -0.334121 -0.298272 39.4993 0 3.63646
1.10731 0.960587 0.910326 0.151725 0.210899 -0.389486 39.7489 0 3.81488
0.905264 1.11301 0.866289 0.349542 0.308389 -0.142463 29.6227 0 2.67366
0.898814 1.14574 1.0432 0.350691 0.222178 -0.045743 22.1897 0 2.60315
0.95225 0.959894 1.0676 0.218552 0.292831 -0.0636452 110.547 0 11.0048
1.03718 0.991958 1.08094 -0.189003 -0.329664 0.0529022 51.0756 0 6.00417
0.892491 1.06589 1.07567 -0.348373 0.152888 0.396847 98.1624 0 8.3348
0.857431 0.989905 0.974255 -0.229435 0.268083 -0.251701 137.917 0 11.3652
0.990152 0.968333 0.94775 0.328663 0.00862095 -0.279419 158.947 0 13.8397
1.00095 0.997082 0.932716 0.32289 -0.362251 0.321802 90.264 0 6.3383
0.941842 0.959956 1.13814 0.127611 0.0669458 0.013566 62.7464 0 7.36559
1.01155 0.863312 0.88013 0.0642201 0.113363 0.252969 107.004 0 9.00636
0.900379 1.07315 1.05101 0.191782 0.345223 -0.351088 61.2234 0 5.37307
0.902743 0.929394 1.01923 -0.0153987 0.159582 0.250705 0.343294 0 0.196559
0.871177 0.850002 1.14174 0.0769401 -0.148151 0.242904 38.4006 0 3.57694
0.930011 0.910696 1.04374 0.0694349 -0.0566816 -0.229106 160.864 0 15.5785
0.956089 0.890067 0.916192 -0.290542 0.145997 0.175797 43.7811 0 3.65337
1.14915 0.908995 0.896835 -0.351007 0.0952977 -0.1185 60.5059 0 5.80264
0.893933 1.00627 1.1089 0.362873 0.288057 0.325805 160.324 0 14.5329
1.12055 0.960267 0.855023 -0.138001 0.0664164 0.344068 147.183 0 13.8023
1.12495 1.10636 0.890869 -0.284919 0.102166 0.293247 103.074 0 11.2835
1.00836 0.960149 1.01498 -0.163112 0.0620673 -0.250292 130.132 0 13.6995
1.01454 0.857773 1.07906 -0.0119792 0.227507 -0.376611 144.776 0 12.9444
1.06905 0.949732 0.921937 0.249603 -0.318657 -0.244278 39.1647 0 3.8421
0.911228 0.869822 1.14435 0.0219363 -0.108296 -0.178682 76.2209 0 7.731
0.998864 1.12986 0.983731 -0.183723 -0.279814 0.293074 158.001 0 17.5662
1.12558 0.860502 0.901662 -0.172414 0.0349726 -0.398423 5.34148 0 0.830453
1.03444 0.895323 1.03322 -0.0941943 -0.0376895 0.183962 24.0006 0 2.56882
0.882194 1.14053 0.889584 -0.29757 0.314132 0.0855446 6.55101 0 0.943189
0.91986 0.900181 0.870494 -0.0121705 0.146605 -0.286927 153.089 0 11.6618
0.919158 0.924626 0.915746 0.122364 -0.219441 -0.326918 1.33384 0 0.523015
1.10854 1.05737 0.927298 0.357737 -0.174972 -0.240728 152.159 0 16.1653
1.03316 1.09835 0.855888 0.312258 0.113643 0.292723 15.8932 0 1.81894
1.10838 1.00559 0.995721 -0.395608 -0.266919 0.0428548 164.573 0 17.1395
1.05705 1.05688 0.931344 -0.0632834 -0.212548 -0.062798 17.2493 0 1.99514
0.979226 0.98843 1.03977 0.206294 -0.0619198 0.0529574 73.0234 0 8.16885
1.03092 0.992547 0.91942 0.0118489 0.383054 -0.0595791 113.007 0 10.7002
0.909088 1.08469 0.908423 -0.283606 0.184725 -0.009687 129.027 0 12.0721
0.858437 1.04706 0.882919 0.222575 -0.0447895 -0.276687 100.214 0 8.37149
1.10048 1.03067 0.909869 -0.00971595 0.16014 -0.0727434 151.942 0 17.7649
0.902456 1.12717 1.01767 -0.0109697 0.0260502 0.0747981 26.7023 0 3.13842
1.06556 0.972093 0.853303 -0.353062 0.381693 -0.207365 61.0071 0 5.09806
1.09622 0.944381 0.950135 0.116524 -0.104303 -0.277436 7.86223 0 0.941961
1.03236 1.02033 0.975023 0.106588 0.157008 -0.203437 140.27 0 15.5301
1.04376 1.06885 0.950468 0.372058 0.0735951 -0.378557 93.4342 0 8.6981
0.93706 0.999249 0.940657 -0.39413 0.202653 -0.0570908 0.952316 0 0.459118
0.985827 0.981737 1.0519 0.0415928 -0.0740509 -0.00347287 49.7655 0 5.78806
1.10906 0.950193 1.10989 -0.311881 -0.388406 0.296311 15.7582 0 2.20528
1.12289 1.07736 1.10481 0.396366 -0.122793 -0.215146 92.687 0 12.5378
0.876802 0.909625 1.12892 -0.00420779 -0.109855 0.204337 114.819 0 11.3941
0.982925 1.01584 1.06628 0.159673 0.227751 0.286863 133.3 0 14.5683
0.988438 1.00142 1.00352 -0.386421 -0.05285 0.349494 131.416 0 11.7464
0.998297 0.874108 1.13351 0.166261 0.00727801 -0.336775 61.9489 0 6.25701
0.961648 0.902201 0.878793 0.364027 -0.0887395 0.0887958 33.2828 0 2.83875
0.986232 0.960115 1.0787 -0.321963 0.153625 -0.223662 29.843 0 3.27675
1.09336 0.923844 1.02035 -0.188207 -0.0428203 -0.357667 154.164 0 15.6466
1.03921 1.14274 0.956037 0.27831 0.368892 0.28662 146.407 0 15.5484
0.851983 0.956027 1.03806 0.195259 -0.19439 -0.0117788 24.1096 0 2.33745
0.997526 0.938657 1.1404 0.0573874 0.175115 0.220117 123.428 0 14.309
0.973249 1.09398 1.00732 0.0696825 0.189028 -0.182854 125.074 0 14.5438
0.977651 1.10336 0.884037 0.147649 -0.169864 -0.200669 111.62 0 11.5417
0.855705 0.99466 0.887511 -0.0761623 -0.0142183 -0.133261 8.45228 0 0.83703
0.970085 1.0328 0.978524 -0.0585329 -0.320534 -0.0191837 95.9966 0 9.89553
0.874424 0.964135 1.04083 -0.244996 -0.352276 0.0735583 149.428 0 12.8182
1.09458 1.08863 0.892882 -0.227544 -0.151495 0.0869986 163.741 0 18.8944
1.11579 1.07822 0.916316 -0.0665913 -0.316999 -0.0482929 131.865 0 15.3361
1.08244 0.864118 1.09481 0.0492472 -0.339381 -0.185844 97.6827 0 10.4081
1.04205 1.12475 1.07865 0.00780217 0.364926 0.223683 160.956 0 20.3224
1.01629 1.12322 0.973557 -0.0360837 0.186739 0.233292 104.813 0 12.5429
1.01502 1.05531 1.0748 0.0779137 0.259924 -0.232752 151.986 0 18.061
0.941742 0.948009 0.989587 -0.28737 0.256101 -0.178388 146.988 0 13.0147
1.08661 0.92027 1.02076 0.336264 0.382765 0.251762 145.811 0 13.5372
1.12321 1.03897 1.09919 0.0526449 0.224073 0.0207432 106.244 0 15.3691
0.868989 0.973547 1.05007 -0.113408 0.00760747 0.101264 160.236 0 16.2302
0.97958 0.864461 1.06408 -0.292532 0.23054 -0.038261 35.6696 0 3.47871
0.9869 1.09108 0.899026 0.394292 -0.0887654 -0.126664 35.1683 0 3.58265
1.094 0.980732 0.935094 -0.109107 0.0103141 -0.128578 141.267 0 16.0767
1.01055 0.965487 0.875064 -0.311504 -0.185666 0.0462308 151.822 0 13.1657
1.12028 0.921841 1.09356 0.265109 -0.0546711 0.192123 36.9143 0 4.47932
1.02645 1.11036 1.05466 -0.0420066 -0.25617 0.0555626 74.0655 0 9.83827
0.989539 0.977729 0.950604 0.332393 -0.292436 -0.283176 160.759 0 13.7458
0.965115 1.12689 1.069 0.0428148 0.292948 -0.245913 146.031 0 17.1936
0.917558 1.12542 1.01408 -0.175289 0.237033 -0.166238 37.0955 0 4.23558
1.12965 0.8605 1.01017 0.079071 -0.0296079 0.0465858 130.484 0 14.7808
0.984157 1.02013 0.938209 -0.352791 0.0280201 0.270996 93.1435 0 8.45265
0.9305 1.11502 1.09853 0.0809372 0.306176 0.00539815 46.8868 0 5.78308
1.08119 0.902888 0.9558 0.158709 0.396184 0.0818726 22.6214 0 2.35228
0.96603 0.915015 1.14686 -0.288026 0.255325 0.288663 153.228 0 13.6047
0.947584 0.851697 0.902637 -0.369829 0.135764 0.158578 167.213 0 11.2764
0.941 1.10859 0.875398 -0.0266651 0.38244 -0.00186451 113.551 0 10.2499
0.970524 1.1332 0.872133 -0.276979 0.22294 0.0279615 40.1214 0 4.07618
0.86994 1.00029 0.863343 -0.041414 -0.25777 0.0902526 88.2406 0 7.26182
1.05042 1.01131 1.06176 0.306558 0.324008 -0.125062 154.52 0 16.2562
1.01404 1.14833 1.07803 -0.160357 0.281537 -0.230272 158.476 0 20.7345
1.13493 0.896506 1.04528 -0.0394435 0.180021 -0.185649 79.7913 0 9.39516
1.09965 1.13484 1.02592 0.0705502 -0.314339 0.147881 126.389 0 17.0061
1.1079 1.07134 0.932763 -0.119706 -0.381859 -0.0101792 54.9929 0 6.24484
0.960635 1.0223 1.09428 -0.0721964 -0.194825 0.127804 11.7535 0 1.4241
0.992892 1.10472 0.957602 -0.0731841 0.076593 0.298381 10.4971 0 1.2772
0.892989 1.08959 0.90343 0.0848876 -0.322291 -0.355184 150.241 0 12.1682
1.06276 0.875576 1.07674 0.35828 -0.0969298 -0.0659533 72.2353 0 7.45697
0.864017 0.985303 0.883299 0.21599 0.228062 0.0169808 108.245 0 8.69262
1.0222 0.851174 1.03383 0.32716 0.288029 -0.0204377 122.98 0 10.6568
0.854341 0.880265 0.918977 -0.33127 -0.358708 -0.251896 60.3261 0 3.88031
0.95252 0.900913 1.14411 -0.0244489 -0.220573 -0.143447 128.514 0 13.792
1.07956 1.01232 0.967457 0.392167 -0.201249 0.0545589 42.8664 0 4.50225
1.03985 0.993332 0.902048 0.25715 0.16408 0.0642971 24.0675 0 2.48888
0.969776 1.13636 0.940313 -0.120556 0.396421 0.0831796 132.247 0 13.1087
1.0525 1.07506 0.924019 0.365852 -0.286996 0.0120917 159.891 0 15.5561
1.0333 0.86332 1.09372 0.171257 -0.0117818 -0.104099 45.1966 0 4.94601
1.10709 0.9016 1.0692 0.391951 0.167256 0.393297 45.7335 0 4.6024
0.928822 1.11852 0.881115 -0.106246 0.270055 0.184689 162.459 0 15.0918
1.06329 1.03204 1.13174 -0.180864 -0.317397 0.0586357 50.3729 0 6.76715
0.887877 0.973652 0.896197 -0.0526303 -0.170158 -0.265157 88.5801 0 7.29921
0.880154 0.908354 0.86411 0.162724 -0.261212 0.218857 126.033 0 8.63016
0.962126 0.957455 0.880796 -0.311726 -0.0953947 -0.231023 48.8608 0 4.10698
0.922162 1.00394 0.871074 0.0379822 0.347893 0.324148 144.584 0 10.7152
0.939852 1.09703 1.03206 -0.102216 -0.222915 0.198909 140.207 0 15.9904
1.06505 0.852155 0.875809 0.320442 0.0831529 -0.384826 77.7798 0 5.55314
0.999431 1.13066 1.08725 -0.344196 -0.165696 0.315175 113.865 0 13.8558
0.953796 1.01491 0.899636 0.218758 -0.118799 -0.271507 106.267 0 9.67389
0.933745 1.14755 1.13821 0.0131373 0.252231 0.283223 59.4137 0 7.61015
0.867995 0.984595 1.01139 0.0637827 -0.151961 -0.0836272 51.2464 0 5.0204
0.975033 1.06259 1.10335 0.0977328 0.0585832 -0.0820304 160.85 0 21.0702
0.975345 1.08806 0.911624 -0.189227 -0.00958973 0.392994 91.1089 0 8.76134
1.07407 1.00376 0.923307 0.248938 -0.0946901 -0.239544 157.147 0 16.3171
1.14382 0.994842 1.01569 0.123262 -0.279141 0.304223 167.295 0 18.8003
1.00764 1.08472 0.879252 -0.232886 -0.202894 -0.271672 159.856 0 14.7149
1.13183 1.06071 0.859908 0.181526 -0.0516674 -0.329959 160.951 0 17.2628
1.09037 1.14464 0.96394 0.326402 0.396385 0.0442378 37.3843 0 4.44651
0.973132 1.14879 0.865915 -0.219537 0.299811 0.241507 25.1401 0 2.53393
0.995781 1.13415 0.970386 -0.0999209 -0.0844773 -0.00955307 100.898 0 12.6682
0.903776 1.09144 1.08169 -0.0858881 -0.105925 -0.286707 158.945 0 17.8629
1.03763 1.12799 0.876106 0.211437 0.0952088 -0.30005 95.2452 0 10.0005
0.950094 0.916066 0.92083 0.239669 0.134046 0.206642 35.1715 0 3.16788
0.866657 0.921571 0.998493 0.225599 -0.0538682 0.325293 153.117 0 11.8346
1.14938 0.99014 1.08981 -0.371983 -0.165455 0.198567 125.897 0 15.6271
1.06099 0.997229 1.00362 -0.0515472 -0.149862 -0.329773 103.386 0 11.3258
1.09749 0.911819 1.05202 -0.107657 -0.311878 -0.336727 118.622 0 11.5884
0.959511 0.875054 1.12887 -0.329537 -0.161315 -0.342592 165.039 0 13.1076
1.05729 1.05798 0.918962 -0.0596283 0.0629895 0.089951 58.3579 0 6.84025
0.968026 0.912944 1.06639 -0.318074 0.188349 -0.0385273 147.126 0 14.2423
0.857792 1.1252 0.967365 0.0315951 0.0569828 0.0280095 122.037 0 13.2049
1.01712 0.987263 0.930205 0.17086 -0.200673 0.170613 136.445 0 13.3172
1.05614 0.878738 1.1454 0.121323 -0.355996 0.365464 23.727 0 2.55529
0.9805 0.988454 0.950625 -0.0956675 0.283508 0.0577939 65.0621 0 6.41311
1.01302 0.866331 0.961094 0.301489 -0.143924 -0.35855 8.88257 0 1.1729
